"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Almesafri N.; Alhammadi M.; Zafar S.; Santos G.","Almesafri, Nouf (58542873400); Alhammadi, Majed (59539100500); Zafar, Sayem (55607492100); Santos, Gustavo (58542846800)","58542873400; 59539100500; 55607492100; 58542846800","POWER SYSTEM ANALYSIS OF SOLAR AND HYDROGEN FUEL CELL POWERED EVTOL UAV","2024","ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)","3","","v003t05a006","","","1","","https://www.scopus.com/pages/publications/85216810384?origin=resultslist","The interest in electric Vertical Take-off and Landing (eVTOL) Unmanned Aerial Vehicles (UAVs) has increased with the introduction of Advanced Air Mobility (UAM) vehicles. This configuration, reliant on multiple lifting motors for vertical flight and a forward flight motor for horizontal flight, necessitates a well-designed power and propulsion system. This study explores a propulsion system combining photovoltaic (PV) panels with a hydrogen fuel cell for eVTOL UAVs. Fuel cell integration is studied to enhance the vertical flight time in which fuel cell is used to power the vertical flight motors. The PV panels are studied to be integrated with forward flight motor to analyze the improvement in forward flight time. This hybrid system aims to extend flight endurance and operational capabilities by harnessing solar and hydrogen energy. The study looks at the integration of these technologies, aiming to address typical energy limitations of batteries and enhance UAV performance regarding endurance, payload capacity, and hover time. These enhancements added to the system achieved an extended hover time of 35 minutes and 55 minutes for 3.5L and 5L hydrogen cylinders, respectively. It also allowed the eVTOL UAV to conduct 4 to 6 take-off/landing cycles, improving the UAV’s operational capability. Copyright © 2024 by ASME.","Aerospace Applications; Aerospace Systems; Alternative Energy Sources; Fuel Cells; Renewable Energy","Aircraft fuels; Gas turbines; Hybrid vehicles; Hydraulic turbines; Hydrogen fuels; Nuclear batteries; Solar fuels; Steam turbines; Aerial vehicle; Aerospace systems; Alternative energy source; Flight motors; Forward flight; Hydrogen fuel cells; Power; Renewable energies; Vertical flight; Vertical take-off and landings; Unmanned aerial vehicles (UAV)","Conference paper","Final","","Scopus","2-s2.0-85216810384"
"Zafar M.; Khan R.A.; Fedoseev A.; Jaiswal K.K.; Sujit P.B.; Tsetserukou D.","Zafar, Malaika (59408268900); Khan, Roohan Ahmed (59408433300); Fedoseev, Aleksey (57212199900); Jaiswal, Kumar Katyayan (59596981500); Sujit, P.B. (6507993492); Tsetserukou, Dzmitry (15726820800)","59408268900; 59408433300; 57212199900; 59596981500; 6507993492; 15726820800","HetSwarm: Cooperative Navigation of Heterogeneous Swarm in Dynamic and Dense Environments Through Impedance-Based Guidance","2025","2025 International Conference on Unmanned Aircraft Systems, ICUAS 2025","","","","309","315","3","10.1109/ICUAS65942.2025.11007854","https://www.scopus.com/pages/publications/105007597776?origin=resultslist","With the growing demand for efficient logistics and warehouse management, unmanned aerial vehicles (UAVs) are emerging as a valuable complement to automated guided vehicles (AGVs). UAVs enhance efficiency by navigating dense environments and operating at varying altitudes. However, their limited flight time, battery life, and payload capacity necessitate a supporting ground station. To address these challenges, we propose HetSwarm, a heterogeneous multi-robot system that combines a UAV and a mobile ground robot for collaborative navigation in cluttered and dynamic conditions. Our approach employs an artificial potential field (APF)-based path planner for the UAV, allowing it to dynamically adjust its trajectory in real time. The ground robot follows this path while maintaining connectivity through impedance links, ensuring stable coordination. Additionally, the ground robot establishes temporal impedance links with low-height ground obstacles to avoid local collisions, as these obstacles do not interfere with the UAV's flight. Experimental validation of HetSwarm in diverse environmental conditions demonstrated a 90 % success rate across 30 test cases. The ground robot exhibited an average deviation of 45 cm near obstacles, confirming effective collision avoidance. Compared to the Conflict-Based Search (CBS) algorithm, our approach enables agents to navigate within 25 cm of obstacles, whereas CBS maintains a minimum clearance of 73 cm, highlighting our method's efficiency in utilizing space in realtime. Extensive simulations in the Gym PyBullet environment further validated the robustness of our system for real-world applications, demonstrating its potential for dynamic, real-time task execution in cluttered environments.  © 2025 IEEE.","Adaptive Systems; Artificial Potential Fields; Dynamic Environments; Formation Control; Heterogeneous Robots; Impedance Control; Leader-Follower Connectivity; Path Planning","Adaptive control systems; Automatic guidance (agricultural machinery); Industrial robots; Intelligent robots; Mobile robots; Multipurpose robots; Target drones; Aerial vehicle; Artificial potential fields; Dynamic environments; Formation control; Ground robot; Heterogeneous robots; Impedance control; Leader-follower; Leader-follower connectivity; Real- time; Motion planning","Conference paper","Final","","Scopus","2-s2.0-105007597776"
"Morshed B.I.; Momota M.R.; Fujiwara T.","Morshed, Bashir I. (55210914600); Momota, Moriom R. (57219389794); Fujiwara, Tomoko (8298172800)","55210914600; 57219389794; 8298172800","Characterization of Inkjet-Printed Stacked MIM Thin-film Solid-State Flexible Super-Capacitor","2023","IEEE International Conference on Electro Information Technology","2023-May","","","509","513","1","10.1109/eIT57321.2023.10187294","https://www.scopus.com/pages/publications/85166739573?origin=resultslist","Electrical energy storage need has evolved to lightweight and portable devices such as electric vehicle, drones, robotics, wearables, etc. Current technology of batteries such as Li-Ion or Li-Poly are not able to meet the requirement for future. We have been developing a new type of supercapacitor for this technological barrier. Our supercapacitors are fabricated with inkjet-printing (IJP) technique that uses very precise MEMS based cartridge to print thin-films on planar substrates. We have previously demonstrated metal-insulator-metal (MIM) capacitor fabrication and simulation, as well as stacked MIM supercapacitor fabrication. In this paper, we present electrical characterization (such as charging-discharging cycles) and scanning electron microscopy image for IJP stacked MIM supercapacitor. The electrical characterization validates the charge storage capability of the supercapacitor. We have tested the samples for up to 20 V charging voltage. The corresponding stored charge can be as high as 40 nC, and the charge density is 17.4 C/m3. These solid-state IJP stacked MIM supercapacitors are flexible with high energy-density and safe for prolonged use which can be applicable in electric vehicles, wearables, implantable, drones, and other energy storage applications.  © 2023 IEEE.","Energy storage; Flexible Electronics; Inkjet-printing; Solid-state; Super-Capacitor","Charging (batteries); Drones; Energy storage; Flexible electronics; Ink jet printing; Lithium-ion batteries; MIM devices; Scanning electron microscopy; Supercapacitor; Thin films; Wearable technology; Electrical characterization; Electrical energy storages; Ink jet; Ink-jet printing; Lightweight devices; Metal insulator metals; Metal thin film; Portable device; Solid-state; Super-capacitor; Metal insulator boundaries","Conference paper","Final","","Scopus","2-s2.0-85166739573"
"Momota M.R.; Ferdous T.; Fujiwara T.; Morshed B.I.","Momota, Moriom R. (57219389794); Ferdous, Tamanna (57224538439); Fujiwara, Tomoko (8298172800); Morshed, Bashir I. (55210914600)","57219389794; 57224538439; 8298172800; 55210914600","Fabrication and Characterization of Flexible Solid-State MIM Supercapacitor with Inkjet-Printing of Stacked Ag NP and Polymer Dielectric Layers","2023","Proceedings of the 16th IEEE Dallas Circuits and Systems Conference, DCAS 2023","","","","","","1","10.1109/DCAS57389.2023.10130228","https://www.scopus.com/pages/publications/85161887366?origin=resultslist","Electrification of vehicles and energy-storage needs of renewables and robotic devices including wearables, implantables, drones, and wireless sensors demands energy storage solution that is not achievable with current battery technology. In this paper, we present the proof-of-concept results of inkjet-printed (IJP) flexible supercapacitors to store energy and power devices for wearables and implantable, as well as other energy storage needs. We have developed a patent-pending technique of stacked Metal-Insulator-Metal (MIM) parallel plate capacitors to form supercapacitor with high energy density. The flexible supercapacitor was fabricated on a thin 25 μm flexible polyimide (PI) film. We have used silver (Ag) nanoparticle (NP) ink for printing the conductive layer and a polymer Poly(4-vinylphenol) ink for printing dielectric layer to fabricate insulation between metal plates. The area of the supercapacitors was 100 mm2. Six coatings of PVP dielectric were printed for proper insulation between two successive metal layers. The measured capacitance of a single MIM capacitor was 996 pF. The measured capacitance of two-stacked MIM capacitors on the same footprint was 1.98 nF. The thickness of two stacked MIM capacitor was 22.3 μm. By stacking more MIM capacitors on the same footprint, supercapacitors can be fabricated that can achieve high energy storage capability within a small footprint, weight, and volume. This IJP supercapacitor, which is flexible yet solid-state with high-performance and safe for long-term use, can play a significant role in wearables, implantable, drones, renewable energy storage, and electric vehicles.  © 2023 IEEE.","Energy storage; Inkjet-printing; Solid-state supercapacitor; Stacked MIM capacitor","Capacitance; Drones; Fabrication; Ink jet printing; Metal insulator boundaries; Metal nanoparticles; Microelectrodes; MIM devices; Plate metal; Silver nanoparticles; Supercapacitor; Wearable technology; Dielectric layer; Fabrication and characterizations; Flexible solids; Ink jet; Ink-jet printing; Metal capacitors; Metal insulator metals; Solid state metals; Solid-state supercapacitors; Stacked metal-insulator-metal capacitor; Energy storage","Conference paper","Final","","Scopus","2-s2.0-85161887366"
"Shastri Y.; Gupta S.K.; Khan A.; Gupta S.","Shastri, Yogesh (60122870500); Gupta, Sachin Kumar (57213337960); Khan, Amina (57216742509); Gupta, Sumeet (57192828692)","60122870500; 57213337960; 57216742509; 57192828692","Role of UAVs during disaster in urban or city block environment","2025","High-Performance Automation Methods for Computational Intelligent Systems: Design and Enabling Technologies","","","","293","317","0","10.1201/9781003643609-12","https://www.scopus.com/pages/publications/105017805147?origin=resultslist","After natural or man-made disasters, search and rescue efforts are essential for preserving lives and reducing casualties. Unmanned aerial vehicles (UAVs) have become crucial resources in such operations since they allow for the speedy and effective collection of data from difficult-to-reach locations. A rapid, widespread incident that significantly damages, destroys, or disrupts a highly populated urban area is referred to as a disaster in a city block or urban environment. Urban areas frequently feature a large number of buildings, electrical lines, trees, and other obstacles, which can make it difficult for UAVs to navigate. The path planner has to assess the surrounding area, detect possible obstacles, and create avoidance routes while taking into account the UAV’s flight capabilities and limitations. For search and rescue operations, damage assessment, or the delivery of emergency supplies during catastrophe scenarios, time is of the essence. In order to reduce response time, the UAV’s path planner must optimize the trajectory while taking into account the UAV’s limited resources such as battery life, payload capacity, etc. In order to improve UAV trajectory, path smoothing involves fine-tuning the initial path created by path planning with the goal of removing sharp curves or abrupt changes in direction to produce a smoother and more continuous path. In this study, we focus on path planning and smoothing for UAV navigation in city block or urban environment. The objective of this chapter is to provide efficient and secure paths that enable UAVs move from a specified start position to a goal position while avoiding obstacles, minimizing flight time and also enhancing the UAVs’ stability and reducing energy consumption. This chapter shows the positions of UAVs in city block or urban disaster area and UAVs positioned in such a way that they can cover the entire disaster area and can provide coverage to all users or survivors trapped in the disaster area. In this chapter, MATLAB toolbox is used to implement the above study. © 2026 selection and editorial matter, Vijay Kumar Sharma and Sachin Kumar Gupta; individual chapters, the contributors.","","Air navigation; Antennas; Emergency services; Energy efficiency; Energy utilization; Flight paths; MATLAB; Motion planning; Unmanned aerial vehicles (UAV); Urban planning; Aerial vehicle; City block; Disaster areas; Man-made disasters; Path planners; Search and rescue; Search and rescue operations; Urban areas; Urban blocks; Urban environments; Damage detection","Book chapter","Final","","Scopus","2-s2.0-105017805147"
"Boukoberine M.N.; Donateo T.; Benbouzid M.","Boukoberine, Mohamed Nadir (57210996250); Donateo, Teresa (6507676915); Benbouzid, Mohamed (7003437800)","57210996250; 6507676915; 7003437800","Optimized Energy Management Strategy for Hybrid Fuel Cell Powered Drones in Persistent Missions Using Real Flight Test Data","2022","IEEE Transactions on Energy Conversion","37","3","","2080","2091","50","10.1109/TEC.2022.3152351","https://www.scopus.com/pages/publications/85125295156?origin=resultslist","This paper proposes an optimized energy management strategy (EMS) for hybrid electric fuel cell/battery-based drones focusing on fuel economy while extending sources lifespans in persistent missions. An off-the-shelf drone fed by a 650 W fuel cell is selected as a case study, where the power splitting is conventionally managed by a simple rule-based method. Then, a multi-objective genetic algorithm is used to optimize the proposed EMS parameters considering three scenarios regarding battery state of charge, namely charge sustaining, depleting, and increasing. Therefore, advantages of rule-based strategy and genetic algorithm are combined in an online EMS to fit on drone applications. Extensive simulation results demonstrate that the proposed approach allows power sources to operate within their rated area, prolonging their service life, and leading to 5.1% of fuel consumption reduction. Thus, the autonomy will be increased depending on the carried hydrogen quantity, and the world record can be extended by about 37 min. It may also lead to benefit in the operating cost achieving 1450€ during one fuel cell stack lifecycle. In fleet tasks, the benefit can be further multiplied.  © 1986-2012 IEEE.","battery; Drone; flight test; fuel cell; genetic algorithm; hydrogen consumption minimization","Battery management systems; Charging (batteries); Fuel cells; Fuel economy; Genetic algorithms; Secondary batteries; Battery; Flight test; Flight test data; Hybrid fuels; Hydrogen consumption; Hydrogen consumption minimization; Management strategies; Minimisation; Optimized energy managements; Drones","Article","Final","","Scopus","2-s2.0-85125295156"
"Qian L.; Lo Y.L.; Liu H.H.-T.","Qian, Longhao (57194716972); Lo, Yi Lok (59238641900); Liu, Hugh Hong-tao (24338468100)","57194716972; 59238641900; 24338468100","A path planning algorithm for a crop monitoring fixed-wing unmanned aerial system","2024","Science China Information Sciences","67","8","180201","","","10","10.1007/s11432-023-4087-4","https://www.scopus.com/pages/publications/85199894872?origin=resultslist","With the growing demand for automation in agriculture, industries increasingly rely on drones to perform crop monitoring and surveillance. In this regard, fixed-wing unmanned aerial systems (UASs) are viable platforms for scanning a large crop field, given their payload capacity and range. To achieve maximum coverage without landing for battery replacement, an algorithm for producing a minimal required energy survey path is essential. Hence, an energy-aware coverage path planning algorithm is proposed herein. The constraints for a fixed-wing UAS to fly at low altitudes while achieving full coverage of the crop field are first analyzed. Then, the full path is decomposed into straight-line and U-turn primitives. Finally, an algorithm to calculate a combination of straight-line segments and U-turns is proposed to obtain the path with minimum required energy consumption. The genetic algorithm is used to efficiently determine the order of the straight-line paths to traverse. Case studies show that the proposed algorithm can produce planning results for a convex-polygon-shaped crop field. © Science China Press 2024.","aerial survey; energy minimization; fixed-wing UAS; genetic algorithm; path planning","Antennas; Crops; Energy utilization; Fixed wings; Motion planning; Unmanned aerial vehicles (UAV); Aerial surveys; Agriculture industries; Crop fields; Crop monitoring; Energy minimization; Fixed-wing unmanned aerial system; Growing demand; Path-planning algorithm; Pay load capacity; Unmanned aerial systems; Genetic algorithms","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85199894872"
"Park B.; Lee D.","Park, Byeongjun (60716505100); Lee, Donguk (57210107131)","60716505100; 57210107131","A Voltage–Prediction Framework for Lithium–Polymer Batteries in UAV Mission–Level Analysis","2026","IEEE Transactions on Transportation Electrification","","","","","","0","10.1109/TTE.2026.3706544","https://www.scopus.com/pages/publications/105043289414?origin=resultslist","Lithium-polymer batteries in unmanned aerial vehicles (UAVs) operate under dynamically varying electrical loads, making terminal-voltage prediction difficult because both polarization loss and discharge-rate-dependent reduction of available capacity affect the voltage response. This paper presents a voltage-prediction framework in which terminal voltage is predicted on an available-capacity-normalized state-of-charge (SOC) axis for UAV mission-profile voltage and margin analysis within a validated room-temperature operating envelope. Available capacity is estimated using a dynamic form of Peukert’s law, and terminal voltage is computed using a 1-RC equivalent-circuit model (ECM) whose open-circuit voltage and circuit parameters are parameterized as functions of SOC and discharge rate through Gaussian process regression. The framework is identified using room-temperature discharge-capacity and voltage-response experiments and is evaluated using randomized pulse-recovery profiles, including unseen intermediate-rate cases, and measured UAV flight-current profiles. In randomized validation, the proposed framework achieved average RMSE/MAE/MaxAE values of 71/59/151 mV, compared with 106/77/262 mV for the constant-parameter baseline, 74/62/155 mV for the fixed-exponent capacity baseline, and 143/112/354 mV for the SOC-only baseline. In eight flight-test cases, the framework yielded RMSE values of 60–104 mV with 1.4–2.0 ms per-step computation time, supporting its use for repeated mission-profile simulation and voltage-margin interpretation within the validated operating envelope. © 2015 IEEE.","available-capacity estimation; Gaussian process regression; Lithium-polymer battery; unmanned aerial vehicle; voltage prediction","Antennas; Charging (batteries); Circuit simulation; Electric load forecasting; Electric network parameters; Equivalent circuits; Flight envelopes; Flight simulators; Flow control; Gaussian distribution; Gaussian noise (electronic); Lithium; Lithium batteries; Open circuit voltage; Threshold voltage; Aerial vehicle; Available capacity; Available-capacity estimation; Capacity estimation; Gaussian process regression; Polymer battery; States of charges; Terminal voltages; Unmanned aerial vehicle; Voltage prediction; Unmanned aerial vehicles (UAV)","Article","Article in press","","Scopus","2-s2.0-105043289414"
"Vrhovec I.; Domitrović A.; Nikolić K.K.; Gerhardinger D.","Vrhovec, I. (60767851700); Domitrović, A. (23975384300); Nikolić, K. Krajček (59131486000); Gerhardinger, D. (57220198316)","60767851700; 23975384300; 59131486000; 57220198316","Mission-Level Endurance and Payload Benefits of a Series-Hybrid Multirotor UAV","2026","2026 49th MIPRO ICT and Electronics Convention, MIPRO 2026 - Proceedings","","","","2202","2207","0","10.1109/MIPRO70003.2026.11591614","https://www.scopus.com/pages/publications/105046155745?origin=resultslist","Hybrid propulsion combines electric actuation with the specific energy of liquid fuels, enabling longer multirotor missions and higher payload capability than battery-only platforms. This paper presents a MATLAB/UAV Toolbox simulation framework for a series-hybrid multirotor including: (i) a mission-driven electrical load model based on a reduced-order trajectory-to-power mapping, (ii) battery SOC dynamics with discharge energy-throughput accounting, (iii) ICE-generator fuel consumption using a constant SFC model, and (iv) a transparent rule-based Energy Management System (EMS) that allocates generator and battery power using fixed SOC thresholds and fuel safeguards.Comparative simulations on a reference 3D trajectory demonstrate that hybrid propulsion achieves 2.3× longer range than an all-electric configuration of equal base mass (15 kg), despite the hybrid platform using 6.5× smaller battery (400 Wh vs 2600 Wh). The hybrid UAV also outperforms a lighter 5 kg all-electric platform (4.2× range improvement), indicating that fuel-based energy storage enables both longer endurance and higher payload capability.  © 2026 IEEE.","endurance; energy management system; hybrid UAV; MATLAB; multirotor; payload mass; rule-based control; UAV Toolbox","Battery management systems; Electric generators; Electric machine control; Fuel storage; Secondary batteries; Simulation platform; Unmanned aerial vehicles (UAV); Energy; Hybrid propulsion; Hybrid UAV; Management systems; Multirotors; Payload capabilities; Payload mass; Rule-based control; Series hybrids; UAV toolbox; MATLAB","Conference paper","Final","","Scopus","2-s2.0-105046155745"
"Palossi D.; Zimmerman N.; Burrello A.; Conti F.; Muller H.; Gambardella L.M.; Benini L.; Giusti A.; Guzzi J.","Palossi, Daniele (55871739200); Zimmerman, Nicky (57222866227); Burrello, Alessio (57204438283); Conti, Francesco (56866491400); Muller, Hanna (57189993551); Gambardella, Luca Maria (35600356600); Benini, Luca (35556997000); Giusti, Alessandro (23392613000); Guzzi, Jerome (55857399600)","55871739200; 57222866227; 57204438283; 56866491400; 57189993551; 35600356600; 35556997000; 23392613000; 55857399600","Fully Onboard AI-Powered Human-Drone Pose Estimation on Ultralow-Power Autonomous Flying Nano-UAVs","2022","IEEE Internet of Things Journal","9","3","","1913","1929","66","10.1109/JIOT.2021.3091643","https://www.scopus.com/pages/publications/85112417836?origin=resultslist","Many emerging applications of nano-sized unmanned aerial vehicles (UAVs), with a few cm2 form-factor, revolve around safely interacting with humans in complex scenarios, for example, monitoring their activities or looking after people needing care. Such sophisticated autonomous functionality must be achieved while dealing with severe constraints in payload, battery, and power budget (100mW). In this work, we attack a complex task going from perception to control: to estimate and maintain the nano-UAV's relative 3-D pose with respect to a person while they freely move in the environment—a task that, to the best of our knowledge, has never previously been targeted with fully onboard computation on a nano-sized UAV. Our approach is centered around a novel vision-based deep neural network (DNN), called Frontnet, designed for deployment on top of a parallel ultra-low power (PULP) processor aboard a nano-UAV. We present a vertically integrated approach starting from the DNN model design, training, and dataset augmentation down to 8-bit quantization and deployment in-field. PULP-Frontnet can operate in real-time (up to 135 frame/s), consuming less than 87 mW for processing at peak throughput and down to 0.43 mJ/frame in the most energy-efficient operating point. Field experiments demonstrate a closed-loop top-notch autonomous navigation capability, with a tiny 27-g Crazyflie 2.1 nano-UAV. Compared against an ideal sensing setup, onboard pose inference yields excellent drone behavior in terms of median absolute errors, such as positional (onboard: 41cm, ideal: 26 cm) and angular (onboard: 3.7°, ideal: 4.1°). We publicly release videos and the source code of our work. © 2021 IEEE.","Aerospace electronics; Aircraft; Computational modeling; Drones; Internet of Things; Robots; Task analysis","Antennas; Budget control; Complex networks; Deep neural networks; Drones; Energy efficiency; Visual servoing; Autonomous navigation; Emerging applications; Energy efficient; Field experiment; Integrated approach; Operating points; Pose estimation; Ultra low power; Low power electronics","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85112417836"
"Fricke K.; Nascimento R.G.; Corbetta M.; Kulkarni C.S.; Viana F.A.C.","Fricke, Kajetan (57219252335); Nascimento, Renato G. (57211524685); Corbetta, Matteo (55851632500); Kulkarni, Chetan S. (36651254500); Viana, Felipe A. C. (8453033200)","57219252335; 57211524685; 55851632500; 36651254500; 8453033200","An Accelerated Life Testing Data set for Lithium-Ion Batteries with Constant and Variable Loading Conditions","2023","International Journal of Prognostics and Health Management","14","2","","","","12","10.36001/ijphm.2023.v14i2.3587","https://www.scopus.com/pages/publications/85180647486?origin=resultslist","The development of new modes of transportation, such as electric vertical takeoff and landing (eVTOL) aircraft and the use of drones for package and medical delivery, has increased the demand for reliable and powerful electric batteries. The most common batteries in electric-powered vehicles use Lithium-ion (Li-ion). Because of their long cycle life, they are the preferred choice for battery packs deployed over a lifespan of many years. Thus, battery aging needs to be well understood to achieve safe and reliable operation, and life cycle experiments are a crucial tool to characterize the effect of degradation and failure. With the importance of battery durability in mind, we present an accelerated Li-ion battery life cycle data set, focused on a large range of load levels, for batteries composed of two 18650 cells. We tested 26 battery packs grouped by: (i) constant or random loading conditions, (ii) loading levels, and (iii) number of load level changes. Furthermore, we conducted load cycling on second-life batteries, where surviving cells from previously-aged packs were assembled to second-life packs. The goal is to provide the PHM community with an additional data set characterized by unique features. The aggressive load profiles create large temperature increases within the cells. Temperature effects becomes therefore important for prognosis. Some samples are subject to changes in amplitude and number of load levels, thus approaching the level of variability encountered in real operations. Reassembling of survival cells into new packs created additional data that can be used to evaluate the performance of recommissioned batteries. The data set can be leveraged to develop and test models for state-of-charge and state-of-health prognosis. This paper serves as a companion to the data set. It outlines the design of experiment, shows some exemplifying time-series voltage curves and aging data, describes the testbed design and capabilities, and also provides information about the outliers detected thus far. The data set is publicly available for down-load on the NASA Ames Prognostics Center of Excellence Data Repository1. © 2023, Prognostics and Health Management Society. All rights reserved.","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85180647486"
"Huang X.; Li Y.; Ma H.; Huang P.; Zheng J.; Song K.","Huang, Xing (58131420500); Li, Yanju (57224990404); Ma, Haoran (58918792100); Huang, Pengyu (58291724900); Zheng, Jinjin (58629930400); Song, Ke (53867101300)","58131420500; 57224990404; 58918792100; 58291724900; 58629930400; 53867101300","Fuel cells for multirotor unmanned aerial vehicles: A comparative study of energy storage and performance analysis","2024","Journal of Power Sources","613","","234860","","","33","10.1016/j.jpowsour.2024.234860","https://www.scopus.com/pages/publications/85195464671?origin=resultslist","Hydrogen fuel cells and the economics of unmanned aerial vehicles (UAVs) are gaining global attention. With higher energy densities, fuel cells can overcome the range limitations of lithium battery-powered aircraft. This paper is to address two important issues often overlooked in research on fuel cell UAVs. It innovatively quantified the ranges within which fuel cells remain a better option and originally focused on the impact of altitudes on the power demand. A detailed literature review was conducted to determine the flight profile. Environment models, power demand models, and other models were established using MATLAB to analyse the impact of altitude on performance. Some parameters were obtained through fluid field simulations using Ansys. The study shows that using air-cooled fuel cells in a 3.5 kW UAV is a superior solution compared to lithium batteries when the energy demand exceeds 2.8 kWh. Furthermore, the power demand increases by 3.5 % per kilometre in altitude, and the maximum flight altitude is reduced by approximately 266 m per kilogram of take-off mass. It also emphasizes that solely increasing the air stoichiometric ratio cannot always enhance performance. Through sensitivity analysis, it was found that improving the stack's power density has the highest relative gain. © 2024 Elsevier B.V.","Altitude effect; Flight profile; Power demand model; Sensitivity analysis; Unmanned aerial vehicle","Antennas; Electric power utilization; Lithium batteries; MATLAB; Sensitivity analysis; Unmanned aerial vehicles (UAV); Vehicle performance; Aerial vehicle; Altitude effect; Comparatives studies; Demand modelling; Flight profiles; Multirotors; Performance; Power demand model; Power demands; Unmanned aerial vehicle; Fuel cells","Article","Final","","Scopus","2-s2.0-85195464671"
"Vivekananda N.; Tengli P.N.","Vivekananda, N. (58567646300); Tengli, P.N. (55958530200)","58567646300; 55958530200","Development, Fabrication and Testing of Agricultural Hybrid Drone Precision Farming","2024","Springer Proceedings in Materials","53","","","497","509","0","10.1007/978-981-97-5963-7_34","https://www.scopus.com/pages/publications/85210045718?origin=resultslist","Application of crop protection materials is one of the crucial operations in agriculture to meet ever-demanding food production manual pesticide spraying causes many harmful side effects to the personnel involved in the spraying process. The Exposure effects can range from mild skin irritation to birth defects, tumors, genetic changes, blood and nerve disorders, endocrine disruption, coma or death. For agriculture applications smart farming solutions are being considered including use of drones. Agriculture UAVs are highly capable and their use has expanded across all areas of agriculture including pesticides and fertilizer spraying. The drone-mounted sprayer mainly consists of BLDC motor, LI-PO battery. Pesticide tank and supporting frame Four BLDC motors were mounted to a quadcopter frame to lift of 5 kg payload capacity. Generator were used to supply the necessary current required for the propulsion system. A fluid tank was used to hold the pesticide solution. A 12 V DC motor water pump was used to pressurize spray liquid and then spray by means of three nozzles. The entire drone-mounted sprayer operation controlling with the help of transmitter at ground level. The spray uniformity was increased with increase in height of spray and operating pressure. This sprayer is very useful where human involvements are not possible for spraying of chemicals on crops. This technology greatly helpful for small farming community in reducing cost of pesticide application. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2024.","And laser cutting; Brush Less Direct Current (BLDC); Landing (VTOL); Quadcopter; Spray nozzle; Unmanned aerial vehicle; Vertical take-off","Agricultural robots; Brushless DC motors; Crop protection; DC generator motors; Insecticides; Lithium alloys; Pesticide effects; Phosphate fertilizers; Spray nozzles; Tanks (containers); VTOL/STOL aircraft; Aerial vehicle; And laser cutting; Brush less direct current; Direct current motors; Direct-current; Landing (VTOL); Laser cutting; Quadcopter; Unmanned aerial vehicle; Vertical take-off; Drones","Book chapter","Final","","Scopus","2-s2.0-85210045718"
"Suti A.; Di Rito G.; Mattei G.","Suti, Aleksander (57223981787); Di Rito, Gianpietro (57221199929); Mattei, Giuseppe (57490270400)","57223981787; 57221199929; 57490270400","Development and Experimental Validation of Novel Thevenin-Based Hysteretic Models for Li-Po Battery Packs Employed in Fixed-Wing UAVs","2022","Energies","15","23","9249","","","13","10.3390/en15239249","https://www.scopus.com/pages/publications/85143778546?origin=resultslist","Lithium batteries employed in lightweight fixed-wing UAVs are required to operate with large temperature variations and, especially for the emerging applications in hybrid propulsion systems, with relevant transient loads. The detailed dynamic modelling of battery packs is thus of paramount importance to verify the feasibility of innovative hybrid systems, as well as to support the design of battery management systems for safety/reliability enhancement. This paper deals with the development of a generalised approach for the dynamic modelling of battery packs via Thevenin circuits with modular hysteretic elements (open circuit voltage, internal resistance, RC grids). The model takes into account the parameters’ dependency on the state of charge, temperature, and both the amplitude and sign of the current load. As a relevant case study, the modelling approach is here applied to the Li-Po battery pack (1850 mAh, 6 cells, 22.2 V) employed in the lightweight fixed-wing UAV Rapier X-25 developed by Sky Eye Systems (Cascina, Italy). The procedure for parameter identification with experimental measurements, obtained at different temperatures and current loads, is firstly presented, and then the battery model is verified by simulating an entire Hybrid Pulse Power Characterisation test campaign. Finally, the model is used to evaluate the battery performance within the altitude (i.e., temperature) envelope of the reference UAV. The experiments demonstrate the relevant hysteretic behaviour of the characteristic relaxation times, and this phenomenon is here modelled by inserting Bouc–Wen hysteresis models on RC grid capacitances. The maximum relative error in the terminal output voltage of the battery is smaller than 1% for any value of state of charge greater than 10%. © 2022 by the authors.","fixed-wing UAV; hybrid propulsion; hysteresis; Li-Po battery; modelling; simulation; testing","Battery management systems; Battery Pack; Binary alloys; Capacitance; Charging (batteries); Electric discharges; Hybrid systems; Lithium-ion batteries; Open circuit voltage; Unmanned aerial vehicles (UAV); Battery pack; Current loads; Dynamics models; Experimental validations; Fixed-wing UAV; Hybrid propulsion; Li-po battery; Modeling; Simulation; States of charges; Hysteresis","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85143778546"
